,rmse,mean,median,std,min,max,sse
rgbd_dataset_freiburg3_walking_halfsphere-groundtruth.txt,3.127924554627861,3.038564256442317,3.0942872668839265,0.7423201997218257,0.03785155214783138,4.299877701749202,10028.509819930001
rgbd_dataset_freiburg3_nostructure_texture_far-groundtruth.txt,1.6508766236356571,1.3815921953093704,1.4423013875600927,0.9036573644512068,0.04349505719044416,2.8107884587780703,1226.42713191
rgbd_dataset_freiburg3_walking_static-groundtruth.txt,1.4544618033709862,1.1461213975180653,0.5440749207905468,0.8954690835625864,0.040135395849549026,2.8554390030256296,1518.8996607000001
rgbd_dataset_freiburg3_nostructure_notexture_near_withloop-groundtruth.txt,2.523445137595058,2.2225861913175256,2.099810079507192,1.1949418331520565,0.027287542945454178,4.285643747443317,6985.449572609999
rgbd_dataset_freiburg3_sitting_xyz-groundtruth.txt,1.379200327295399,1.1871794737123817,1.3223042350382155,0.7019960398803743,0.04634403953045087,2.507426304001774,2333.9914770299997
rgbd_dataset_freiburg3_structure_notexture_near-groundtruth.txt,0.2475989037621381,0.19206083913271546,0.148696555620559,0.15626212342039164,0.006195159400693396,0.6053854061670136,64.61569887
rgbd_dataset_freiburg3_long_office_household-groundtruth.txt,0.9000034454921396,0.6838115581922141,0.3845090896194783,0.5851563507136011,0.007308898685848572,1.9110632040830045,2027.4455233499998
rgbd_dataset_freiburg3_structure_texture_far-groundtruth.txt,0.7341830189114689,0.6620370886288545,0.7307891761650551,0.31738241686928514,0.003401470270338909,1.077531354532201,491.05150648999995
rgbd_dataset_freiburg3_sitting_rpy-groundtruth.txt,2.119234935191984,2.0228722972722615,2.277127159383068,0.631778742493458,0.045237373929086576,2.5875250066424478,3588.43421172
rgbd_dataset_freiburg3_sitting_static-groundtruth.txt,0.28225323647651285,0.23857610021717482,0.18397208699419465,0.1508255081431216,0.0394171282566347,0.5477462916350964,54.33281864
rgbd_dataset_freiburg3_structure_texture_near-groundtruth.txt,0.3622751995740463,0.32150006223790956,0.26867994829031494,0.16697613664064512,0.009593226777263196,0.7236220975067026,139.11791943999998
rgbd_dataset_freiburg3_walking_rpy-groundtruth.txt,1.8357329237983508,1.5897241756503455,1.5337489405833935,0.9179827955196493,0.04672076626083959,3.5109668568643597,2931.8263697400002
rgbd_dataset_freiburg3_nostructure_texture_near_withloop-groundtruth.txt,2.4571612872409334,2.2807206186364484,2.165508265973603,0.9143057755707861,0.03737285110879301,3.474077052973926,9919.84513486
rgbd_dataset_freiburg3_sitting_halfsphere-groundtruth.txt,0.48470849992326775,0.4172286528861979,0.455472820264832,0.24670342743592555,0.041706114659603534,0.9978358482235441,253.03288930000002
rgbd_dataset_freiburg3_walking_xyz-groundtruth.txt,3.073620672389294,2.5129130830178177,2.3198924587144125,1.7698621061926554,0.05597463711360713,5.934649521243862,7812.78811921
rgbd_dataset_freiburg3_nostructure_notexture_far-groundtruth.txt,1.9231111863962236,1.6896934207020713,1.7790875179210475,0.9183097403808936,0.04488886276126859,3.101961716398189,1679.0539124
rgbd_dataset_freiburg3_structure_notexture_far-groundtruth.txt,0.23194002589710105,0.1943633084806683,0.17585602065326053,0.12656650397951466,0.014439182802360994,0.42580400420850917,42.55277491
